2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 4, 10235 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 3, 8352 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 1, 3927 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 6521 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 1, 6087 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 2, 9978 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 8367 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 0, 4079 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 8182 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 4, 6532 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 6919 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 4247 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 2, 3068 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 4, 10607 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 5, 9931 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 9662 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 4, 3020 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 1, 9109 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 1, 6729 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 0, 9854 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 0, 5967 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 1, 9647 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 1, 5582 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 5, 9373 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 5, 10135 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 13852 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 2, 7664 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 2, 11875 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 0, 8639 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 3, 6790 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 0, 3030 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 4, 8137 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-5_res.mat, 1, 10333 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 1, 7241 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 4, 12035 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 5, 5757 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 1, 3782 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 4, 3286 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 7, 8192 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 3, 4491 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 3, 7225 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 5, 7294 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 0, 7045 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 4, 8335 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 5, 6411 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 2, 5161 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 4, 11438 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 1, 26071 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 5, 4175 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 2, 3302 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 4, 11703 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_0_res.mat, 8, 6910 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 0, 10314 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 4, 12070 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 4, 8351 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 7, 13583 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 3, 10555 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 7, 10834 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 3, 12142 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 2, 7180 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 2, 8362 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 2, 7344 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 4, 10944 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_10_res.mat, 3, 9958 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 3, 12138 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 1, 4052 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 4, 6357 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 1, 3684 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 2, 12621 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 3, 3058 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 4, 9500 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 7, 10806 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 2, 11567 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 1, 13837 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 0, 4821 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 1, 7579 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 0, 5132 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 3, 6895 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 7, 11252 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 3, 10242 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 6, 11417 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 3, 6362 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_11_res.mat, 11, 11103 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 1, 6983 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 0, 7218 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 12100 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 7, 9433 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 4, 7399 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 1, 12354 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 7545 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 1, 10021 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 8339 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 0, 3151 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 10590 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 0, 14561 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 1, 10875 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 3775 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 0, 3613 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 7615 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 3, 6888 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 1, 3592 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 2, 11378 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 3, 6135 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_12_res.mat, 5, 10924 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 2, 9517 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 1, 11400 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 4, 9193 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 3, 5507 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 0, 7333 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 0, 4202 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 0, 7608 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 3, 4267 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_13_res.mat, 3, 5331 
